,News,All,SVO
0,20130415_10,〈權證〉利空罩頂 多方閃人！ 認購占比創近5個月新低大陸H7N9禽流感疫情有擴散疑慮，且其第1季GDP低於預期，多方今(15)日持續觀望，台股終場下跌44.97點，以7763.53點作收，成交值萎縮至651.41億元，不僅再度跌破7800點，5日均線也宣告失守，在權證市場中，多方信心同樣明顯匱乏，認購成交額占總市場比僅76%，創去(2012)年11月下旬來新低，前5大認購標的多方占比同步衰退，電子傳產多檔權值股更快速遭空方布局，市場瀰漫不安氣氛。從認購觀察，宏達電()雖貴為「認購王」，但成交量大幅衰退近3500萬元，認購占比一舉減了7個百分點至77%，鴻海()、可成()等多方熱度也明顯退潮，幸而聯發科()、華碩()仍獲多方死守，5大電子股標的認購占比都還力守60%上。特別的是，「」標的一向都是大盤風向球，通常盤跌之際是空頭大軍最好的去處，但罕見認購多方今大幅加碼至2000萬元之上，認購占比突破50%，或許暗示短期大盤仍有望快速衝出上檔壓力區。認售市場人氣明顯轉強，「認售王」聯發科、宏達電、鴻海、大立光()、上銀()以及潤泰新()空方籌碼皆有增溫跡象，特別是台灣50，認售總成交量破千萬元，空方占比竟高達85%，顯然權值股的後市表現，恐較其他中小型個股相對保守。永豐金證券衍生商品部則指出，市場預估PCB原料上游銅箔基板大廠台燿() 轉單效應可延續至4月，而全球最大光電板大廠志超()積極搶進NB板市場，隨著PC需求將在第2季後緩步好轉，近期相關認購權證買氣轉旺，投資人可留意「PCB供應鏈」的認購權證搶搭波段行情。,"[['多方', '閃', '人'], ['H7N9禽流感疫情', '有', '擴散疑慮'], ['第1季GDP', '低於', '預期'], ['5日均線', '萎縮至', '651.41億元'], ['認購成交額', '佔', '總市場'], ['電子傳產多檔權值股', '遭', '空方佈局'], ['從宏達電', '認購', '王'], ['認購佔比', '減', '7個百分點'], ['認購佔比', '減至', '等鴻海77%'], ['聯發科', '獲', '多方死守'], ['認購佔比', '力守', '60%上'], ['特別的', '是', '」標的都是風向球'], ['」標的', '都是', '風向球'], ['盤跌際', '是', '最好的去處'], ['罕見', '認購', '多方'], ['認購佔比', '突破', '50%'], ['短期大盤', '有望', '衝出壓力區'], ['空方籌碼', '有', '增溫跡象'], ['總成交量', '破', '千萬元'], ['空方佔', '高達', '85%'], ['永豐金證券衍生商品部', '指出', '轉單效應延續'], ['轉單效應', '延續至', '4月'], ['最大光電板大廠志超(', '搶進', 'NB板市場'], ['投資人', '留意', '認購權證']]"
0,20130415_11,春電展倒數計時　華碩秀軍規筆電春季電腦展即將於4/17-4/21在台北世貿一館展出，各大科技品牌也陸續釋出新品及促銷訊息，展前倒數這幾天中，市場買氣似乎也漸漸熱絡起來。華碩在今年春電展同時推出企業專區，其中出現了通過美國軍規MIL-STD-810G認證的Ultrabook：ASUSPRO BU400。BU400通過墜落、轉軸與面板抗壓測試，華碩表示其碳結構機身，可較一般筆記型電腦承受高20%的壓力，並具備防震硬碟及防潑水鍵盤，適合需要在極端環境作業、或是對設備可靠度要求較高的用戶。    BU400搭載第3代Intel Core i7處理器，商用級NVIDIA NVS 5200M 1G顯示晶片，500G HDD+128G SSD固態硬碟，重1.64Kg，機身厚度2公分，採用霧面防眩光HD LED寬螢幕，大尺寸觸控板。身為商用機種，其中也內建了小型企業管理工具、指紋辨識及人臉辨識登入，提供資安方面加強的措施。除了以軍規認證為亮點的BU400之外，華碩在春電展的主力為變形家族系列，包含可拆卸鍵盤變平板的變形筆電Transformer Book、7吋可通話3G平板Fonepad、變形手機旗艦款PadFone Infinity以及可變成平板的18吋桌機Transformer AiO四大產品。,"[['科技品牌', '釋出', '新品'], ['華碩', '推出', '企業專區'], ['BU400', '通過', '墜落面板抗壓測試'], ['華碩', '表示', '碳結構機身'], ['及', '防', '潑水'], ['春電展主力', '爲', '家族系列'], ['，', '包含', '拆卸鍵盤變平板'], ['BookTransformer', '通話', '四大產品']]"
0,20130415_12,豐興型鋼每噸大降500元 廢鋼跌無可跌 挺住萬元關！豐興()今天開出本周盤價，型鋼部分，雖略見「補跌」壓力，每公噸調降500元，不過上周提前下修的廢鋼、鋼筋盤價，業界已有「跌無可跌」的初步共識，今天均以平盤開出，使得廢鋼撐住每公噸1萬元大關！豐興本周最新盤價，廢鋼每公噸為1萬500元，鋼筋每公噸為1萬7800元，型鋼每公噸則失守2萬元大關，降至1萬9600元。國際廢鋼行情部分，美國貨櫃廢鋼每公噸下滑5美元，滑落至355美元，美國大船廢鋼每公噸下滑10美元，滑落至400美元，日本廢鋼每公噸也滑落至385美元，下滑達20美元。隨然國際廢鋼行情仍走軟，但國內廢鋼與鋼筋上周已提前反應，下游廢鋼部分，也反映「再跌收不到料」，頗有「跌無可跌」意味。不過豐興也指出，首季維持在8成至8成5的產能利用率，第2季必須視情況調降，一方面撙節成本，另一方面也避免「生產愈多虧愈多」的情況發生。,"[['每公噸', '調降', '500元'], ['業界', '已有', '初步共識'], ['每公噸', '爲', '1萬500元'], ['每公噸', '爲', '1萬7800元'], ['每公噸型鋼', '失守', '2萬元大關'], ['下游廢鋼部分', '反映', '跌收料'], ['豐興', '指出', '調降']]"
0,20130415_13,"〈銀行〉搶高資產客戶  中信銀首推會員制財管服務財富管理向來銀行深耕的市場之一。中信金()旗下中信銀今(15)日宣布將旗下財管服務全面升級，同時調降資產限制門檻，只要往來資產門檻達50萬元，即可享有「創富家」理財服務，往來資產達3,000萬元則可享「傳富家」會員服務，以家戶為單位，提供更完整的整合財管服務。根據波士頓顧問公司(Boston Consulting Group，簡稱BCG)，針對2012年全球財富報告顯示，亞太區是全球財富成長最快速的地區，其中台灣更是亞太區第三大財富管理市場。中信銀總經理陳佳文指出，新一代財富管理服務，除了調降資金往來門檻外，以爭取更多客戶外，也針對資產達3,000萬元以上客戶，推出「傳富家」會員制服務。至於「傳富家」會員制度，則是以家戶為單位，提供家庭理財整合服務，並以資產6,000萬元、3,000萬元及600萬元區分成三級家庭會員，讓客戶可與家人一同加入關係戶成為家庭會員，提供整合的理財服務與優惠。為了緊抓「好野人」客戶的心，中信銀表示，包括「傳富家」、「鼎富家」專屬的禮賓侍從服務，除了既有的金融服務外，也涵蓋國內飯店、餐廳、交通票券等非金融面的生活代訂服務，提供管家般的貼心照顧，實現全方位理財規劃及生活貼心服務。此外，中信銀也同時提供包括投資、保險、稅務、不動產等「四大專家團隊」，依客戶需求共同檢視客戶家庭資產與規劃投資方向，滿足全家人不同的理財需求。目前中信銀往來資產達3,000萬元以上客戶約數千位，300萬元以上則約17萬-18萬人。另外，100萬元以上也有30萬人。","[['銀行', '搶高', '銀行深耕市場之一'], ['往來資產門檻', '達', '50萬元'], ['「', '傳', '富家'], ['亞太區', '是', '最快速地區'], ['臺灣', '更是', '財富管理市場'], ['中信銀總經理陳佳文', '指出', '財富管理服務推出會員制服務'], ['以', '爭取', '更多客戶'], ['資產', '達', '000萬元以上客戶'], ['財富管理服務', '推出', '會員制服務'], ['「', '傳', '富家'], ['「', '傳', '富家'], ['中信銀', '表示', '禮賓侍從服務涵蓋生活代訂服務'], ['「', '傳', '富家'], ['禮賓侍從服務', '涵蓋', '生活代訂服務'], ['中信銀', '提供', '專家團隊'], ['中信銀提供專家團隊', '包括', '等投資'], ['往來資產', '達', ',000萬元以上客戶'], ['100萬元以上', '也有', '30萬人']]"
0,20130415_14,臺灣證券交易所針對台郡科技股份有限公司違反重大訊息規定，處以新台幣3萬元罰款。台郡科技股份有限公司監察人於102年3月20日因轉讓持股超過當選時持股二分之一自然解任乙案，經查符合證交所「對有價證券上市公司重大訊息之查證暨公開處理程序」第2條第1項第6款情事，惟該公司延遲輸入公開資訊觀測站重大訊息畫面，已違反前述處理程序之規定，故證交所處以違約金3萬元，並函知該公司嗣後應確實依規定辦理。,"[['臺灣證券交易所', '違反', '重大訊息規定'], ['轉讓持股', '超過', '當選'], ['轉讓持股', '超過', '當選'], ['臺郡科技股份有限公司監察人', '解任', '乙案'], ['之', '查', '證'], ['該公司', '輸入', '重大訊息畫面']]"
0,20130415_15,"今(15)日證券商申報客戶違約買賣總計金額100,800元，買進、賣出相抵後金額100,800元。今(15)日證券商申報客戶違約買賣總計金額100,800元，買進、賣出相抵後金額100,800元。","[['證券商', '申報', '客戶違約'], ['證券商', '申報', '客戶違約']]"
0,20130415_16,"上週外資在集中市場賣超164.79億元，賣超鴻海8.77萬張最多根據台灣證券交易所統計，上週（102/4/8~102/4/12）外資在集中市場總買進金額為992.87億元，總賣出金額為1,157.66億元，累計賣超為164.79億元，另統計自102年年初至4月12日止，外資總買進金額為1兆2,700.74億元，總賣出金額為1兆2,618.15億元，累計買超為82.59億元。外資總持股（包括原始股東持股及自集中市場買進之持股）市值為7兆4,586.65億元，占全體上市股票市值的34.34%，較4月3日的7兆5,697.37億元減少1,110.72億元。就個股部分比較：　上週外資自集中市場買超最多的前三名上市公司為：第一名：台新金：買進80,078千股，賣出24,084千股，買超55,994千股。第二名：中信金：買進112,484千股，賣出57,363千股，買超55,121千股。第三名：彩晶：買進31,518千股，賣出6,112千股，買超25,406千股。上週外資自集中市場賣超最多的前三名上市公司為：第一名：鴻海：買進35,911千股，賣出123,641千股，賣超87,730千股。第二名：聯電：買進26,996千股，賣出96,373千股，賣超69,377千股。第三名：台積電：買進133,808千股，賣出181,903千股，賣超48,095千股。","[['買進金額', '爲', '992.87億元'], ['賣超', '爲', '1157.66億元'], ['外資總買進金額', '爲', '1兆2'], ['賣出金額', '爲', '1兆2'], ['買超', '爲', '82.59億元'], ['（', '包括', '持股'], ['市值', '爲', '7兆4'], ['7兆5', '減少', '110.72億元1'], ['外資', '賣', '超'], ['市場', '賣', '超']]"
0,20130415_17,搶攻新興市場 上福全球柬埔寨廠下半年逐步導入量產在成本的競爭壓力下，事務機器耗材廠商上福全球()在2011年決定投資中南半島的的柬埔寨設廠生產本業的事務機器碳粉匣產品，上福全球主管指出，上福在柬埔寨的新廠已經完成購地並將於下半年逐步導入量產。同時，上福全球也對於其柬埔寨孫公司視為其在東協國家的投資探針，隨時掌握最新有利資訊而尋求最有利的投資方向。上福全將係在2011年6月經董事會決議透過在薩摩亞群島設立的控股公司以1000萬美元投資設立柬埔寨的事務機器碳粉匣工廠，上福主管指出，由於原來中國大陸及越南等地的人力成本但，已在事務機器碳粉匣產品市場大舉搶盡歐美地區訂單，因此上福在競爭力的考量之下，決定赴成本更低的柬埔寨設廠，並進一步以此基地進攻包括東歐、中南美洲等新興地區市場 。上福主管說，上福柬埔寨廠經買地、建廠等程序，生產設施大致已經完成，將在今年下半年就各機型產品逐一導入量產，由於剛剛進入生產，預估今年柬埔寨廠對於上福等貢獻有限。不過，上福全球主管也強調，上福全球也視柬埔寨孫公司視為其在東協國家的投資探針，隨時掌握最新有利資訊而尋求最有利的投資方向。上福全球2012年財報稅前盈餘為2.47億元，稅後盈餘1.94億元，依照上福的9.11億元股本計算，每股稅後盈餘為2.13元；同時，上福董事會並決議對於去年股利配發現金股息1.7元。上福全球2012年全年財報營收14.13億元，營業毛利5.83億元，毛利率為41.23%，優於2011年的38.3%，營業淨利為2.87億元，稅前盈餘為2.47億元，稅後盈餘1.94億元，依照上福的9.11億元股本計算，每股稅後盈餘為2.13元。,"[['量產', '搶攻', '新興市場'], ['搶攻新興市場上福全球柬埔寨廠', '導入', '量產'], [')', '決定', '事務機器碳粉匣產品'], [')決定事務機器碳粉匣產品', '投資', '中南半島'], ['柬埔寨', '設', '本業'], ['新廠', '完成', '購地'], ['上福全球', '掌握', '有利資訊'], ['控股公司', '設立', '柬埔寨'], ['1000萬美元投資', '設立', '柬埔寨'], ['上福主管', '指出', '搶歐美地區訂單'], ['上福', '決定', '赴低柬埔寨'], ['上福主管', '說', '生產設施完成'], ['全球主管', '強調', '上福全球也視柬埔寨孫公司視爲投資探針'], ['上福全球', '也視', '柬埔寨孫公司視爲投資探針'], ['柬埔寨孫公司', '視爲', '投資探針'], ['稅前盈餘', '爲', '2.47億元'], ['每股稅後盈餘', '爲', '2.13元'], ['上福董事會', '決議', '發現1.7元股息'], ['毛利率', '爲', '41.23%'], ['營業淨利', '爲', '2.87億元'], ['稅前盈餘', '爲', '2.47億元'], ['每股稅後盈餘', '爲', '2.13元']]"
0,20130415_18,外資打算玩套利？賣超42億元 台指期逢低加碼多單！台股今天隨亞股回軟，金融開平高翻黑，電子PC與蘋果派更是跌成「重災區」，收盤時下跌44.97點，以7763.53點作收，成交值萎縮至651.41億元，5日均線也宣告失守。外資在現貨市場賣超42.25億元，鴻海、華碩果然都遭到砍殺，但弔詭的是，外資在貨佈局卻未同步，反而卻趁機加碼多單3000多口，外資又打算玩套利？本土法人部分，投信賣超6.44億元，自營商賣超9.35億元，三大法人共賣超58.05億元。外資買超華亞科5000多張，群創、第一金、開發金各逾4000張，國泰金、聯電、宏達電、華寶各逾3000張，統一、璨圓、正新各逾2000張。外資賣超鴻海2.9萬張、緯創7000多張，華碩、華新各逾6000張，新光金、仁寶各逾5000張，矽品、華邦電、兆豐金各逾4000張。高價股中賣超聯發科1742張。投信買超日月光2700多張，潤泰全、寶成各逾1200張，統一實、光寶科、矽格、統一、台泥、康舒各逾600張。投信賣超群創1.3萬張、中信金3000多張，潤泰全、鴻海、兆豐金、陽明、華航各逾2000張，友達1800多張。自營商買超精英4900多張，日月光、京元電各逾1000張，統一實、寶成各逾900張。自營商賣超中信金3000多張，開發金2000多張，台灣50、寶滬深、國泰金、合庫金、中工各逾1100張。台股今天的下跌，又失守5日10日與20日等短均線，不僅無力反攻季線，從法人動向來看，反而有持續撤退疑慮。所幸外資在台只期貨佈局，未出現追空動作，反而多單加碼3000多口，台股短線上仍有維持7700-7900點間震盪的機會，但觀察重點仍在於疲弱的電子權值股，以及欲振乏力的金融族群，何時能夠止跌回穩。,"[['外資', '打算', '玩套利'], ['多單', '賣', '42億元'], ['金融', '翻', '黑'], ['成交值', '萎縮至', '651.41億元'], ['5日均線', '宣告', '失守'], ['鴻海', '遭到', '砍殺'], ['弔詭的', '是', '在貨布局同步'], ['外資', '打算', '玩套利'], ['羣創', '逾', '4000張'], ['國泰金', '逾', '3000張'], ['華碩', '逾', '6000張'], ['新光金', '逾', '5000張'], ['矽品', '逾', '4000張'], ['潤泰全', '逾', '1200張'], ['統一實', '逾', '600張'], ['潤泰全', '逾', '2000張'], ['日月光', '逾', '1000張'], ['統一實', '逾', '900張'], ['寶滬深', '逾', '1100張'], ['今天下跌', '失守', '反攻季線'], ['臺股短線上', '有', '維持7900點間震盪機會'], ['觀察重點', '在於', '疲弱電子權值股']]"
0,20130415_19,外資打算玩套利？賣超42億元 台指期逢低加碼多單！台股今天隨亞股回軟，金融開平高翻黑，電子PC與蘋果派更是跌成「重災區」，收盤時下跌44.97點，以7763.53點作收，成交值萎縮至651.41億元，5日均線也宣告失守。外資在現貨市場賣超42.25億元，鴻海、華碩果然都遭到砍殺，但弔詭的是，外資在貨佈局卻未同步，反而卻趁機加碼多單3000多口，外資又打算玩套利？本土法人部分，投信賣超6.44億元，自營商賣超9.35億元，三大法人共賣超58.05億元。外資買超華亞科5000多張，群創、第一金、開發金各逾4000張，國泰金、聯電、宏達電、華寶各逾3000張，統一、璨圓、正新各逾2000張。外資賣超鴻海2.9萬張、緯創7000多張，華碩、華新各逾6000張，新光金、仁寶各逾5000張，矽品、華邦電、兆豐金各逾4000張。高價股中賣超聯發科1742張。投信買超日月光2700多張，潤泰全、寶成各逾1200張，統一實、光寶科、矽格、統一、台泥、康舒各逾600張。投信賣超群創1.3萬張、中信金3000多張，潤泰全、鴻海、兆豐金、陽明、華航各逾2000張，友達1800多張。自營商買超精英4900多張，日月光、京元電各逾1000張，統一實、寶成各逾900張。自營商賣超中信金3000多張，開發金2000多張，台灣50、寶滬深、國泰金、合庫金、中工各逾1100張。台股今天的下跌，又失守5日10日與20日等短均線，不僅無力反攻季線，從法人動向來看，反而有持續撤退疑慮。所幸外資在貨佈局，未出現追空動作，反而多單加碼3000多口，台股短線上仍有維持7700-7900點間震盪的機會，但觀察重點仍在於疲弱的電子權值股，以及欲振乏力的金融族群，何時能夠止跌回穩。,"[['外資', '打算', '玩套利'], ['多單', '賣', '42億元'], ['金融', '翻', '黑'], ['成交值', '萎縮至', '651.41億元'], ['5日均線', '宣告', '失守'], ['鴻海', '遭到', '砍殺'], ['弔詭的', '是', '在貨布局同步'], ['外資', '打算', '玩套利'], ['羣創', '逾', '4000張'], ['國泰金', '逾', '3000張'], ['華碩', '逾', '6000張'], ['新光金', '逾', '5000張'], ['矽品', '逾', '4000張'], ['潤泰全', '逾', '1200張'], ['統一實', '逾', '600張'], ['潤泰全', '逾', '2000張'], ['日月光', '逾', '1000張'], ['統一實', '逾', '900張'], ['寶滬深', '逾', '1100張'], ['今天下跌', '失守', '反攻季線'], ['在貨布局', '出現', '追空動作'], ['臺股短線上', '有', '維持7900點間震盪機會'], ['觀察重點', '在於', '疲弱電子權值股']]"
0,20130415_20,美國3月零售銷售額意外跌 反映自動減赤衝擊 短期消費恐轉弱美國商務部公布3月美國零售銷售轉向縮減，表現不如市場預期，元大寶華綜合經濟研究院今(15)日分析，雖部分因素是受油品支出減少所拖累，但也反映其自動減赤機制啟動衝擊，加上4月密大消費者信心再降，暗示短期美國消費成長動能恐將轉弱。元大寶華指出，儘管上月零售銷售亮眼，成長幅度達1%，突顯基本面加速改善，但受自動減赤機制啟動衝擊、加上油品銷售因油價下跌而減少，3月零售銷售轉向縮減0.4%，較原市場預期的零成長差；幸而各產業銷售互有增減，顯示結構確實轉壞，但至少如服飾、網路與餐飲等一般零售維持擴張態勢，代表民眾消費意願並未轉向，「目前消費成長雖不濟，但無急凍危機」。元大寶華進一步分析，3月零售銷售的縮減暗示財政改革不確定性衝擊已漸浮現，尤其4月密大消費者信心再降，更暗示短期成長動能將轉弱。展望未來，元大寶華認為，未來幾個月美國財改壓力將再度提高，短期內消費部門承受壓力，第2季消費成長恐將減速。不過，鑒於目前經濟環境確實較先前明顯改善，民眾消費能力在所得回復下提升，房價與近期金融市場的表現更推升家庭資產，創造財富效果，只要未來財政改革可順利完成，下半年後成長動力可望再次轉強，經濟轉向下墜的可能性仍不高。種種因素下，元大寶華預期美國第2季消費成長將因財政改革風險而較上季減速，但應可維持一定的力度，經濟成長尚不致喪失成長動能。,"[['意外跌', '反映', '衝擊'], ['意外跌反映衝擊弱美國商務部', '公佈', '銷售轉向縮減'], ['表現', '不如', '市場預期'], ['部分因素', '是', '受減少拖累'], ['其', '減', '赤'], ['自動', '減', '赤'], ['恐', '轉', '弱'], ['成長幅度', '達', '1%'], ['自動', '減', '赤'], ['減赤機制', '啓動', '油品銷售'], ['零售銷售轉向', '縮減', '0.4%'], ['各產業銷售', '有', '增減'], ['擴張態勢', '代表', '民衆消費意願'], ['元大寶華', '分析', '不確定性衝擊浮現'], ['零售銷售縮減', '暗示', '財政改革'], ['元大寶華', '認爲', '財改壓力提高'], ['消費部門', '承受', '壓力'], ['房價表現', '推', '家庭資產']]"
0,20130415_21,陳朝燈：台股Q2淡季+漲多難驚艷 鎖定傳產布局施羅德投信投資長陳朝燈表示，第2季台股在面臨傳統淡季與股價漲高等壓力下，加上今(2013)年第1季獲利較去(2012)年第4季持平，以及禽流感、兩韓情勢等諸多情況攪局下，第2季恐難有令人驚艷的表現。不過仍可逆勢布局因原物料、油價走跌的傳產、汽車、橡膠或航運等類股。施羅德台灣主動基金暨施羅德樂活中小基金經理人陳同力指出，台股自4月初起便因國際情勢而提前反應利空，因此即便總經與企業獲利改善，但仍無法支撐台股站穩8000點。陳同力認為，股市向來具備提早反應消息的特性，不過利空因素惡化卻反而是投資人布局的好時機，建議第2季可提前布局半導體、光電、金融、中概、紡織、橡膠等，以及財報展望表現佳的個股。陳同力進一步說明，第2季前半段台股仍難逃朝鮮半島的緊張情勢與H7N9禽流感疫情的影響最為重要。其中，朝鮮情勢部分包括「文攻武嚇」、「區域性衝突」以及「全面戰爭」三種可能，而目前僅處於文攻武嚇，但又因股市有提前反應的特性，導致股價已進入「區域性階段」，有過度反應之虞，預估未來兩韓關係緩和，台股應可反彈。至於禽流感部分，陳同力則認為，因相對難預測，造成的不確定性也相對較大。他分析，目前僅有禽傳人區域型病例，對股市只有影響心理層面，未影響實際經濟活動，台股則因題材面有利於特定生技疫苗類股，整體而言影響較為中性。而若是出現人傳人病例，感染地區擴大，對台灣股市則較為負面，尤其對內需、航空、觀光、食品、營建等不利；實質有利於特定生技疫苗類股及網購公司等。此外，若是疫情蔓延，感染地區擴大，陳同力則說，此種情況不僅影響日常經濟活動，甚至影響外銷生產，尤其對內需、航空、觀光、食品、營建等不利，但實質有利於特定生技疫苗類股及網購公司等。陳同力說，雖然管台灣經濟已較去年好轉，今年企業獲利也預期可逐步走高，然而台股近期仍難倖免於國際市場的波及。隨著亞幣競相貶值、朝鮮半島情勢緊張、中國禽流感疫情發展等，第2季在多、空因素交錯影響下，建議投資人可多加著墨電子類股以半導體與光電等族群。至於傳產類股則以金融、中概、紡織、橡膠等較為看好，此外，未來財報展望表現佳的個股也可加入投資組合。,"[['投信投資長陳朝燈', '表示', '第2季臺股加上驚豔表現'], ['在', '面臨', '傳統淡季'], ['第2季臺股', '加上', '驚豔表現'], ['油價', '走', '跌'], ['中小基金經理人陳同力', '指出', '支撐臺股站穩'], ['臺股', '反應', '利空'], ['陳同力', '認爲', '惡化是投資人佈局好時機'], ['股市', '具備', '反應消息特性'], ['提早', '反應', '消息'], ['惡化', '是', '投資人佈局好時機'], ['陳同力', '說明', '臺股難逃重要'], ['臺股', '難逃', '重要'], ['朝鮮情勢部分', '包括', '三種可能'], ['股市', '有', '特性'], ['股價', '進入', '區域性階段'], ['陳同力', '認爲', '較大'], ['他', '分析', '僅有禽傳人區域型病例'], ['臺股', '有利於', '特定生技疫苗類股'], ['實質', '有利於', '等類股'], ['陳同力', '說', '影響外銷生產'], ['此種情況', '影響', '經濟活動'], ['實質', '有利於', '等特定生技疫苗類股'], ['陳同力', '說', '臺股免於國際市場波及'], ['臺股', '免於', '國際市場波及'], ['第2季', '建議', '投資人加等半導體族羣'], ['投資人', '加', '等半導體族羣'], ['未來財報展望表現佳個股', '加入', '投資組合']]"
